"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.962010958E0,-1.041551076E1,-1.973137075E0,3.434389011E0,1.114321148E1
1.972015958E0,-1.091907648E1,-3.718256128E-1,-4.364221430E-1,1.093411860E1
1.982019958E0,-1.085261351E1,1.654558547E0,-2.564608081E0,1.127359742E1
1.992024958E0,-1.088539651E1,3.410337659E0,-1.401565897E0,1.149289551E1
2.002029958E0,-1.018642269E1,4.806465061E0,-4.604249632E-1,1.127285699E1
2.012034125E0,-7.365693119E0,5.972489909E0,-2.320886192E0,9.762713944E0
2.022039125E0,-3.621508098E0,5.202363660E0,-4.308073542E0,7.664163764E0
2.032044125E0,3.758525902E-1,2.643502808E-1,-7.506323918E0,7.520375323E0
2.042048125E0,1.478661436E-1,-5.519199718E0,-2.778503323E0,6.180898854E0
2.052053125E0,-1.932992431E0,-1.202586435E1,9.238894261E0,1.528774150E1
2.062057125E0,-2.017427979E0,-1.445488544E1,7.333848013E0,1.633398468E1
2.072062125E0,-2.139190983E0,-1.010770514E1,-1.004707770E1,1.441130152E1
2.082067125E0,1.235434806E0,-5.500528389E0,-1.128780657E1,1.261731703E1
2.092071125E0,5.552241164E0,-1.804712706E0,-5.353048747E0,7.920827026E0
2.102076125E0,1.085334325E1,1.595397003E0,6.472645533E0,1.273716968E1
2.112081125E0,1.924296218E1,4.420164081E0,2.848137580E1,3.465570965E1
2.122085125E0,1.451886801E1,2.568401170E0,1.292454164E1,1.960709029E1
2.132090125E0,6.440554844E0,-1.683156109E-1,-3.899197047E0,7.530791091E0
2.142094125E0,4.260208234E0,-1.551470380E0,-4.145012823E0,6.143090903E0
2.152099125E0,4.498347786E0,-2.916028665E0,-2.764947138E0,6.031856153E0
2.162104125E0,4.665925478E0,-4.212190315E0,-2.568671311E0,6.790543433E0
2.172108125E0,5.041647091E0,-5.092979212E0,-2.691045349E0,7.654957068E0
2.182113125E0,4.739375862E0,-5.132368981E0,-2.372611831E0,7.377816874E0
2.192118125E0,4.198007601E0,-3.971444074E0,-2.088433496E0,6.144687975E0
2.202122125E0,4.186195640E0,-2.249152551E0,-2.074179154E0,5.185088263E0
2.212127125E0,4.662813298E0,-5.541090524E-1,-2.286194662E0,5.222599997E0
2.222131125E0,4.286396159E0,3.406576145E-1,-1.945617593E0,4.719604587E0
2.232136125E0,3.602338001E0,8.728255749E-1,-1.668298188E0,4.064711847E0
2.242141125E0,2.702800883E0,1.058554194E0,-1.647759404E0,3.337780797E0
