"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.983645625E0,-6.253045163E0,7.166914684E-1,4.587535951E0,7.788434154E0
2.993652625E0,-6.630933754E0,8.022517285E-1,4.506485356E0,8.057375537E0
3.003660625E0,-6.959116918E0,8.421303239E-1,4.414148465E0,8.283912025E0
3.013667625E0,-7.215532528E0,8.544097692E-1,4.341657025E0,8.464272646E0
3.023674625E0,-7.425341735E0,8.749448982E-1,4.301494839E0,8.625780330E0
3.033682625E0,-7.575988814E0,8.580794817E-1,4.340931970E0,8.773573803E0
3.043689625E0,-7.647917168E0,8.209055158E-1,4.356624727E0,8.839949202E0
3.053697625E0,-7.602256261E0,7.311226889E-1,4.302654927E0,8.765938630E0
3.063704625E0,-7.370236990E0,5.989788312E-1,4.189363369E0,8.498819587E0
3.073711625E0,-6.920168615E0,4.106002539E-1,4.076912642E0,8.042297117E0
3.083719625E0,-6.265171704E0,2.532923189E-1,3.945107338E0,7.408131032E0
3.093726625E0,-5.415390006E0,1.495779068E-1,3.847571395E0,6.644744397E0
3.103734625E0,-4.388136542E0,1.207148901E-1,3.782245717E0,5.794453991E0
3.113741625E0,-3.173526009E0,2.404167500E-1,3.711659591E0,4.889323519E0
3.123748625E0,-1.934446049E0,4.879969239E-1,3.503238806E0,4.031489135E0
3.133756625E0,-7.093865418E-1,7.907286206E-1,2.934407634E0,3.120773811E0
3.143763625E0,4.973244023E-1,1.065135820E0,2.202926218E0,2.496944092E0
3.153771625E0,1.728276148E0,1.207325779E0,1.251767541E0,2.451835223E0
3.163778625E0,2.901028803E0,1.203809263E0,2.548421234E-1,3.151201258E0
3.173785625E0,3.826583399E0,1.086527566E0,-7.614381632E-1,4.050070461E0
3.183793625E0,4.444345826E0,8.981896269E-1,-1.905317559E0,4.918250647E0
3.193800625E0,4.740758729E0,6.244881865E-1,-3.091687794E0,5.694147192E0
