"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.501763250E0,-3.636313248E-1,6.301561850E-1,2.079825372E-1,7.566910160E-1
1.511750250E0,-1.347505465E0,4.776122689E-2,1.100886281E0,1.740690299E0
1.521737250E0,-1.527682445E0,-1.978785485E-1,1.540055154E0,2.178242285E0
1.531724250E0,-1.206234396E0,1.212361693E-1,9.141770840E-1,1.518360750E0
1.541711250E0,-1.254800200E0,-8.207409167E-1,-1.186946186E0,1.912323310E0
1.551697250E0,2.184722374E0,2.265451080E0,-1.838535047E0,3.644926826E0
1.561684250E0,8.168487176E-1,3.527704141E0,-1.846337864E0,4.064591227E0
1.571671250E0,1.123179376E0,2.827028196E0,-5.876164048E0,6.616866649E0
1.581658250E0,1.378776959E0,2.491245405E0,-1.272349565E1,1.303820046E1
1.591645250E0,-5.308397654E-1,-1.317733782E0,-5.962706348E0,6.129606852E0
1.601631250E0,2.093062883E0,7.607560855E-1,1.409912681E1,1.427392864E1
1.611618250E0,-3.365598565E0,2.042350566E-1,7.533697658E0,8.253821300E0
1.621605250E0,-1.527031358E0,-1.278417689E-1,3.001972795E0,3.370461237E0
1.631592250E0,-1.262734579E0,2.563953193E0,-7.167224586E-2,2.858931882E0
1.641578250E0,-1.848050514E0,3.449305258E0,3.257064595E0,5.091312919E0
1.651565250E0,-3.184212965E0,2.246352904E0,1.116555942E0,4.053641665E0
1.661552250E0,-3.508372076E0,1.556978458E0,1.382717398E0,4.079799498E0
1.671539250E0,-4.277542305E0,5.937391412E-1,1.366948042E0,4.529728611E0
1.681526250E0,-5.357393228E0,-2.141570215E0,-4.722652826E-1,5.788870328E0
1.691512250E0,-5.681408497E0,-3.952983245E0,9.702127057E-1,6.988976444E0
1.701499250E0,-4.545818991E0,-3.011582694E0,2.997554639E-1,5.461131198E0
1.711486250E0,-3.231718669E0,-2.234362603E0,-5.282354155E-1,3.964267203E0
1.721473250E0,-3.103822521E0,-1.627670125E0,-3.023201696E0,4.628474130E0
1.731459250E0,-9.492384508E-1,-1.520139830E0,-1.485837285E0,2.328001541E0
1.741446250E0,4.587320481E0,-9.281285405E-1,2.436772598E0,5.276626998E0
1.751433250E0,4.258091250E0,-1.129438820E0,-5.335204214E-1,4.437523767E0
1.761420250E0,4.242929420E0,-1.806578552E0,-2.059571932E0,5.050545779E0
1.771407250E0,4.784240963E0,-2.395841650E0,-1.407965090E0,5.532755598E0
1.781393250E0,4.911068240E0,-2.384291060E0,-5.909453416E-1,5.491143006E0
1.791380250E0,5.095269567E0,-1.805369933E0,-2.812759236E-2,5.405730636E0
1.801367250E0,5.409986594E0,-1.318206237E0,3.996816020E-1,5.582595096E0
1.811354250E0,5.686177486E0,-1.576785901E0,1.187945475E0,6.019143015E0
1.821341250E0,4.667227361E0,-2.124946581E0,1.545482101E0,5.356017563E0
1.831327250E0,2.922459141E0,-2.870775309E0,1.152773157E0,4.255702557E0
1.841314250E0,1.110536526E0,-3.426719218E0,2.150668775E-1,3.608593872E0
1.851301250E0,-2.327232760E-1,-2.533157662E0,-6.498893684E-1,2.625529291E0
1.861288250E0,-4.019440359E-1,-2.022158377E0,4.186603484E-1,2.103796567E0
1.871275250E0,-6.751034394E-1,-1.514244667E0,9.324646895E-1,1.902154558E0
1.881261250E0,-8.745683375E-1,-1.242404687E-1,1.808464279E0,2.012671985E0
1.891248250E0,-1.672785780E0,6.411887115E-1,5.960898681E-1,1.888030285E0
1.901235250E0,-8.262937251E-1,1.385163288E0,-2.615556040E-1,1.633967561E0
1.911222250E0,2.108198693E0,2.142903965E0,5.078873974E-1,3.048686396E0
1.921209250E0,2.452144782E0,2.088582746E0,2.209813069E0,3.906208611E0
1.931195250E0,1.222962257E0,1.946650942E0,3.849948288E0,4.484103968E0
1.941182250E0,-5.971597624E-1,1.240362840E0,1.596117380E0,2.107769069E0
1.951169250E0,-1.868504367E0,1.246164447E0,-3.449929156E0,4.116581783E0
1.961156250E0,-1.982170000E0,1.895459154E0,-4.879190682E0,5.597165803E0
1.971142250E0,-2.006497048E0,1.406429027E0,-2.001022739E0,3.163568398E0
1.981128875E0,-6.598689575E-1,1.129178619E0,-1.678539732E-1,1.318577397E0
1.991115875E0,7.644971341E-2,9.823164421E-1,9.721703535E-1,1.384162327E0
2.001102875E0,4.421345803E-1,4.826052064E-1,1.757481236E0,1.875401575E0
2.011089875E0,5.554075728E-1,2.287395680E-1,1.367359978E0,1.493476706E0
2.021075875E0,7.238743342E-1,1.805678666E-2,1.660976158E-1,7.429054565E-1
2.031062875E0,7.466935319E-1,-1.076086485E-1,-5.212161255E-1,9.169498903E-1
2.041049875E0,5.330691625E-1,-8.270535707E-2,-4.965861914E-1,7.332126251E-1
2.051036875E0,1.029865707E-1,1.912466365E-1,-3.687812600E-1,4.279966442E-1
2.061022875E0,-2.968426734E-1,6.908988154E-1,-5.287578642E-1,9.192614562E-1
2.071009875E0,-4.327115730E-1,1.092318941E0,-8.563184465E-1,1.453850493E0
2.080996875E0,-3.676759169E-1,1.459816445E0,-8.317152634E-1,1.719883691E0
